NDVI_Mean,NDVI_P25,NDVI_P50,NDVI_P75,NDVI_StdDev,distance,time,Collection Size
0.7792817133534623,0.746163368472484,0.7929935366378111,0.8241803461839209,0.07009540629459307,290,,
0.7799211733339895,0.746163417686021,0.7929952816111413,0.824181247183415,0.06975457251533941,300,,
0.7850911905758937,0.7539774348985011,0.7930021710892408,0.8319823071543128,0.06690347873187412,400,,
0.7887662708793329,0.7617965774150798,0.8008073235661348,0.8319871851234811,0.06477092027789175,500,,
0.7914410265969276,0.76179972797364,0.8008118235727752,0.8319919620063744,0.06319677661075919,600,,
0.7934729764436549,0.7618025902884714,0.8008130864229897,0.8319959775582675,0.06203221667999498,700,,
0.7950975764065943,0.7618027976341465,0.8086110290616018,0.8397858059753799,0.061127326283920876,800,,
0.7964219671713174,0.7696130308015113,0.8086137663129559,0.8397881100096521,0.060522247659651494,900,,
0.7976203794072702,0.7696121969614875,0.8086152735339996,0.8397892019652614,0.05995188895518508,1000,,
,,,,,,,
NDVI_Mean,NDVI_P25,NDVI_P50,NDVI_P75,NDVI_StdDev,distance,time,
0.7071487913887521,0.6329297402651362,0.7266315337756666,0.7890347028113083,0.11460535236187115,10,2022,69651
0.723917890111024,0.6642082111527455,0.7422672513195642,0.8046014111635802,0.10402253413193449,20,,
0.7382067439477068,0.6798650942870896,0.7579043680722909,0.8046183911917323,0.09622211579802536,30,,
0.7505102417873939,0.7111431215347344,0.7735415708792998,0.8201584634897766,0.09010454836872749,40,,
0.7583342906138656,0.711172497753974,0.773573853430775,0.8201821921570903,0.08634958816251748,50,,
0.7640236820007325,0.7268057280721202,0.7891696882104068,0.8202072636946544,0.0841200538660231,60,,
0.767652193225813,0.7268193427721459,0.7891874775798021,0.8202256464639429,0.08261070035967437,70,,
0.7704031729818118,0.7268309039450022,0.7892020915436225,0.8202420410452372,0.08158066072800162,80,,
0.7730196537028733,0.7424406668238961,0.7892170008178049,0.8357173979463353,0.08057619184331105,90,,
0.7749783488205614,0.742448730030333,0.7892294734115426,0.8357306547611364,0.07992205077287473,100,,
0.7767249475783741,0.7424533817055242,0.7892383146464301,0.8357422021854382,0.07926216769903031,110,,
0.7781142803553857,0.7424598761362695,0.7892477964191106,0.835752069929742,0.07874061560505206,120,,
0.779521642204811,0.7424647751596952,0.7892557286495961,0.8357615386398466,0.07818668137866991,130,,
0.7809037103968752,0.7424687965111895,0.8048114682271262,0.8357730846848233,0.07771134814965837,140,,
0.7821791920162606,0.7424732969883402,0.8048199776765157,0.8357809817136803,0.0771385722965101,150,,
0.7833974199182068,0.7580864784554323,0.8048282275141214,0.8357899208031153,0.07659567216470917,160,,
0.7845167697708224,0.7580914266781487,0.8048358594708412,0.8357981259097201,0.0760385371171403,170,,
0.7855659532503455,0.7580941406286162,0.8048438088029197,0.8358081067405202,0.07564159730056616,180,,
0.7866403870246546,0.7580979430599366,0.804850193489747,0.8358160004834858,0.07511287688181477,190,,
0.7876381442848647,0.7581013622230203,0.8048586260763887,0.8358230956350353,0.07464446333112429,200,,
0.7885856582698755,0.7581049211287796,0.804862712257799,0.8358308020949757,0.07417080554863538,210,,
0.7894738009911321,0.7581080016912757,0.8048678816442465,0.8358379828735021,0.07373126335994308,220,,
0.7903360361468077,0.7581105205478829,0.804873937850973,0.8358471642930818,0.0733306670831465,230,,
0.7911437934001201,0.7581121906126165,0.8048796660746541,0.8358533879314434,0.07291346133257756,240,,
